"","item_id","Name","Score","Genders","english_name","Type","Episodes","Aired","Premiered","Producers","Licensors","Studios","Source","Duration","Duration_C","Rating","Ranked","Popularity","Members","Favorites","Watching","Completed","On-Hold","Dropped","Plan to Watch"
"6424","ID592","PopoloCrois","6.93","Adventure, Fantasy","Unknown","TV","26","Oct 5, 2003 to Mar 28, 2004","Fall 2003","Tokyo Movie Shinsha, Tohokushinsha Film Corporation","Unknown","TMS Entertainment","Game",23,"Less than 30min","PG - Children","3875.0",9338,1639,2,62,681,90,155,651
"6425","ID7364","Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun","6.49","Action, Adventure, Magic, Fantasy, Shounen","Dragon Quest Great Adventure of Dai! Destroy!! The Reborn 6 Commanders","Movie","1","Jul 11, 1992","Unknown","Unknown","Unknown","Toei Animation","Game",40,"Less than 1h","PG-13 - Teens 13 or older","5946.0",9338,1654,2,51,768,43,53,739
"6426","ID2573","Minami no Niji no Lucy","6.89","Slice of Life, Adventure, Drama","Lucy-May of the Southern Rainbow","TV","50","Jan 10, 1982 to Dec 26, 1982","Winter 1982","Unknown","Unknown","Nippon Animation","Unknown",25,"Less than 30min","G - All Ages","4093.0",9343,1640,6,66,633,78,108,755
"6427","ID6182","Maihime","6.77","Historical, Drama, Romance","Unknown","OVA","1","Aug 1, 2006","Unknown","Unknown","Unknown","Toei Animation","Unknown",30,"Less than 1h","PG-13 - Teens 13 or older","4600.0",9345,1640,5,36,636,30,46,892
"6428","ID5292","Getter Robo Go","6.16","Action, Adventure, Mecha, Military, Shounen","Getter Robo Go","TV","50","Feb 11, 1991 to Jan 27, 1992","Winter 1991","Dynamic Planning","Unknown","Toei Animation","Unknown",24,"Less than 30min","PG-13 - Teens 13 or older","7538.0",9346,1642,0,72,499,67,116,888
"6429","ID15159","Fantastic Children: Befort no Kodomo-tachi no Sonogo","7.01","Slice of Life","Unknown","Special","1","Sep 23, 2005","Unknown","Unknown","Unknown","Nippon Animation","Unknown",6,"Less than 30min","G - All Ages","3607.0",9350,1625,3,38,882,25,37,643
"6430","ID7112","Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars","6.33","Drama, Fantasy, Mystery","Unknown","Movie","1","Jun 17, 2006","Unknown","KAGAYA Studio","Unknown","Unknown","Novel",48,"Less than 1h","G - All Ages","6746.0",9351,1640,4,50,533,37,46,974
"6431","ID18391","Mini Van","6.9","Game, Slice of Life, Comedy, Parody","Unknown","TV","37","Apr 6, 2013 to Dec 28, 2013","Spring 2013","Unknown","Unknown","DLE","4-koma manga",3,"Less than 30min","PG-13 - Teens 13 or older","4041.0",9352,1645,3,77,853,55,112,548
"6432","ID5828","Kishin Douji Zenki Gaiden: Anki Kitan","6.44","Action, Demons, Supernatural","Unknown","OVA","1","Mar 21, 1997","Unknown","Unknown","Unknown","Studio Deen","Unknown",29,"Less than 30min","R+ - Mild Nudity","6250.0",9355,1632,2,69,808,43,50,662
"6433","ID12683","Yumeyume","6.23","Music","Unknown","Music","1","Jan 12, 2012","Unknown","U/M/A/A Inc., Studio Moriken","Unknown","Unknown","Unknown",3,"Less than 30min","G - All Ages","7234.0",9356,1632,0,15,1443,6,25,143
"6434","ID5904","B.B. Fish","4.74","Drama, Romance, Seinen","Unknown","OVA","1","Feb 25, 1994","Unknown","Shueisha","Unknown","Production I.G","Manga",29,"Less than 30min","R+ - Mild Nudity","10798.0",9357,1629,0,52,946,21,53,557
"6435","ID3511","Riki-Oh 2: Horobi no Ko","5.28","Action, Martial Arts, Super Power, Seinen","Riki-Oh 2:Child of Destruction","OVA","1","Aug 24, 1990","Unknown","Trans Arts","Media Blasters","Magic Bus","Unknown",45,"Less than 1h","R - 17+ (violence & profanity)","10176.0",9359,1635,3,52,980,19,39,545
"6436","ID4514","Seton Doubutsuki: Kuma no Ko Jacky","6.7","Adventure, Historical, Drama","Monarch:The Big Bear of Tallac","TV","26","Jun 7, 1977 to Dec 16, 1977","Summer 1977","Unknown","Unknown","Nippon Animation","Unknown",24,"Less than 30min","G - All Ages","4920.0",9360,1634,5,42,1136,42,130,284
"6437","ID2630","Doraemon Meets Hattori the Ninja","6.87","Comedy, Kids, Sci-Fi, Shounen","Unknown","Special","1","Jan 3, 1982","Unknown","Asatsu DK","Unknown","Unknown","Unknown",23,"Less than 30min","PG - Children","4168.0",9363,1628,6,34,1075,30,77,412
"6438","ID3398","Shin Hurricane Polymar","5.88","Action, Martial Arts, Super Power, Sci-Fi","Hurricane Polymar:Holy Blood","OVA","2","Sep 21, 1996 to Feb 21, 1997","Unknown","Nihon Ad Systems, Nippon Columbia, Audio Tanaka","Discotek Media, Urban Vision","J.C.Staff, Tatsunoko Production","Unknown",30,"Less than 1h","R+ - Mild Nudity","8610.0",9366,1623,2,51,782,31,59,700
"6439","ID36827","Tantei Opera Milky Holmes: Arsene Karei naru Yokubou","6.82","Mystery, Comedy, Super Power","Unknown","Special","1","Dec 31, 2017","Unknown","Bushiroad","Unknown","J.C.Staff","Original",23,"Less than 30min","PG-13 - Teens 13 or older","4348.0",9371,1619,2,61,748,29,44,737
"6440","ID3099","Juusenshi Gulkeeva","6.31","Action, Fantasy, Mecha, Super Power","Unknown","TV","26","Apr 4, 1995 to Sep 26, 1995","Spring 1995","TV Tokyo Music","Unknown","Sunrise","Unknown",23,"Less than 30min","PG-13 - Teens 13 or older","6834.0",9372,1612,1,116,411,83,109,893
"6441","ID10104","Loups=Garous #Overture","5.47","Sci-Fi, Mystery","Unknown","OVA","2","Aug 27, 2010","Unknown","Unknown","Sentai Filmworks","Production I.G","Unknown",10,"Less than 30min","PG - Children","9767.0",9372,1614,0,58,862,39,54,601
"6442","ID38715","SD Gundam World: Sangoku Souketsuden","5.74","Action, Historical, Mecha","SD Gundam World:Sangoku Soketsuden","ONA","Unknown","Jul 26, 2019 to ?","Unknown","Unknown","Unknown","Sunrise","Original",15,"Less than 30min","PG - Children","9054.0",9372,1633,4,318,0,144,222,949
"6443","ID1992","Chou Kousoku Gran Doll","5.53","Action, Comedy, Mecha, School","Hyper Speed GranDoll","OVA","3","Aug 23, 1997 to Dec 18, 1997","Unknown","Bandai Visual, Zero-G Room","Unknown","Unknown","Unknown",29,"Less than 30min","R+ - Mild Nudity","9592.0",9373,1616,2,69,782,42,71,652
"6444","ID11017","Battle Spirits: Heroes","6.18","Game, Sci-Fi","Unknown","TV","50","Sep 18, 2011 to Sep 2, 2012","Fall 2011","Nagoya Broadcasting Network","Unknown","Sunrise","Card game",24,"Less than 30min","PG - Children","7433.0",9374,1617,3,93,625,48,145,706
"6445","ID2716","Urayasu Tekkin Kazoku","6.93","Comedy, Shounen","Unknown","TV","33","Jun 30, 1998 to Aug 25, 1998","Summer 1998","TBS","Unknown","Studio Deen","Manga",7,"Less than 30min","R - 17+ (violence & profanity)","3885.0",9376,1612,9,99,575,87,133,718
"6446","ID36834","Sengoku Night Blood: Ongaku Dai Tokushuu","6.27","Fantasy, Historical, Music, Romance","Unknown","Special","1","Nov 21, 2017","Unknown","Unknown","Unknown","Typhoon Graphics","Game",23,"Less than 30min","PG-13 - Teens 13 or older","7039.0",9379,1617,4,108,402,42,48,1017
"6447","ID1891","YAT Anshin! Uchuu Ryokou","6.98","Adventure, Comedy, Sci-Fi, Shounen","Unknown","TV","50","Oct 5, 1996 to Sep 27, 1997","Fall 1996","NHK","Unknown","Xebec, Group TAC","Original",25,"Less than 30min","PG-13 - Teens 13 or older","3725.0",9380,1611,8,69,741,64,119,618
"6448","ID9629","Cyborg 009: The Reopening","5.55","Action, Adventure, Mecha, Sci-Fi, Shounen","Unknown","Special","1","Oct 5, 2010","Unknown","Unknown","Unknown","Production I.G","Manga",4,"Less than 30min","PG-13 - Teens 13 or older","9569.0",9381,1617,0,42,821,35,55,664
"6449","ID31941","Alice in Dreamland","5.13","Adventure, Dementia, Fantasy","Unknown","Movie","1","Dec 19, 2015","Unknown","Bitgang","Unknown","Unknown","Other",44,"Less than 1h","G - All Ages","10445.0",9382,1616,0,60,431,33,79,1013
"6450","ID2757","Juuni Senshi Bakuretsu Eto Ranger","6.82","Action, Fantasy, Comedy","Unknown","TV","39","Apr 7, 1995 to Jan 26, 1996","Spring 1995","Unknown","Unknown","Shaft","Original",25,"Less than 30min","PG-13 - Teens 13 or older","4348.0",9384,1605,5,86,588,76,142,713
"6451","ID14949","Yurumates 3D OVA","6.13","Slice of Life, Comedy, Seinen","Unknown","OVA","1","Aug 30, 2012","Unknown","Takeshobo, C2C","Unknown","Unknown","Unknown",3,"Less than 30min","PG-13 - Teens 13 or older","7652.0",9386,1604,1,37,1110,21,39,397
"6452","ID17897","Hana wa Saku","6.26","Music","Flowers Will Bloom","Special","1","Mar 20, 2013","Unknown","Unknown","Unknown","MAPPA","Original",4,"Less than 30min","G - All Ages","7088.0",9390,1607,2,36,1097,14,34,426
"6453","ID1574","Get Ride! AMDriver","6.26","Adventure, Mecha, Sci-Fi, Shounen","Unknown","TV","51","Apr 5, 2004 to Mar 28, 2005","Spring 2004","Nihon Ad Systems","Unknown","Studio Deen","Unknown",24,"Less than 30min","PG-13 - Teens 13 or older","7070.0",9391,1613,9,88,322,131,158,914
"6454","ID41586","number24 Recap","5.92","Sports, School","Unknown","Special","1","Apr 1, 2020","Unknown","Unknown","Unknown","PRA","Original",23,"Less than 30min","PG-13 - Teens 13 or older","8454.0",9393,1600,1,81,853,26,58,582
"6455","ID2463","Shounan Bakusouzoku","6.65","Action, Comedy, Shounen","Unknown","OVA","12","Sep 10, 1986 to Mar 12, 1999","Unknown","Unknown","AnimEigo","Toei Animation","Manga",52,"Less than 1h","R - 17+ (violence & profanity)","5119.0",9394,1603,9,169,232,95,61,1046
"6456","ID1528","Bishoujo Yuugekitai Battle Skipper","5.25","Sci-Fi, Comedy, Mecha","Battle Skipper","OVA","3","Aug 23, 1995 to Dec 16, 1995","Unknown","Tokyo Kids, Victor Entertainment","Central Park Media","Artmic","Original",27,"Less than 30min","PG-13 - Teens 13 or older","10216.0",9396,1599,2,56,788,42,65,648
"6457","ID1737","Uchuu Senshi Baldios","6.5","Sci-Fi, Adventure, Space, Drama, Mecha, Shounen","Space Warrior Bladios","TV","34","Jun 30, 1980 to Jan 25, 1981","Summer 1980","Kokusai Eigasha","Discotek Media","Production Reed","Unknown",25,"Less than 30min","PG-13 - Teens 13 or older","5892.0",9397,1603,6,97,418,74,106,908
"6458","ID2651","Doraemon: Doraemon Comes Back (Movie)","6.9","Comedy, Kids, Fantasy","Unknown","Movie","1","Mar 7, 1998","Unknown","Asatsu DK","Unknown","Unknown","Unknown",27,"Less than 30min","PG - Children","4013.0",9399,1600,1,27,1116,27,73,357
"6459","ID36290","Xiang Ling Ji","6.69","Action, Demons, Fantasy","Unknown","ONA","15","Mar 22, 2017 to Aug 16, 2017","Unknown","Tencent Animation & Comics","Unknown","Pb Animation Co. Ltd., Studio LAN","Web manga",16,"Less than 30min","PG-13 - Teens 13 or older","4944.0",9400,1610,12,182,538,55,78,757
"6460","ID17010","Yasashii March: The Tender March","6.41","Music","Unknown","Music","1","May 5, 2011","Unknown","Geidai Animation","Unknown","Unknown","Original",3,"Less than 30min","PG-13 - Teens 13 or older","6353.0",9405,1600,5,19,1340,6,25,210
"6461","ID1058","Kidou Shinsengumi Moeyo Ken","5.7","Adventure, Comedy, Historical","Moeyo Ken","OVA","4","Nov 19, 2003 to Feb 18, 2004","Unknown","Trinet Entertainment, Picture Magic, Pony Canyon","ADV Films","Unknown","Game",25,"Less than 30min","PG-13 - Teens 13 or older","9172.0",9411,1598,1,62,720,52,72,692
"6462","ID33806","Macross <U+0394>: Delta Shougekijou","6.17","Sci-Fi, Comedy","Unknown","Special","9","Jul 22, 2016 to Mar 24, 2017","Unknown","Unknown","Unknown","Studio PuYUKAI","Original",5,"Less than 30min","PG-13 - Teens 13 or older","7516.0",9412,1603,1,122,489,85,57,850
"6463","ID38177","Anitore! XX: Hitotsu Yane no Shita de Specials","5.32","Comedy, Sports, Ecchi","Unknown","Special","6","Mar 17, 2017","Unknown","Unknown","Unknown","Rising Force","Original",5,"Less than 30min","PG-13 - Teens 13 or older","10085.0",9413,1596,3,82,551,48,54,861
"6464","ID3599","Shin Kujakuou","5.96","Action, Demons, Horror","Spirit Warrior","OVA","2","May 20, 1994 to Jun 17, 1994","Unknown","Pony Canyon, Pioneer LDC, Shueisha","Central Park Media","Madhouse","Unknown",55,"Less than 1h","R+ - Mild Nudity","8359.0",9414,1590,1,81,674,43,50,742
"6465","ID5343","Monkey Punch: Manga Katsudou Daishashin","6.9","Action, Adventure, Comedy, Ecchi, Parody, Seinen","Unknown","TV","12","Jul 4, 2004 to Jun 25, 2005","Summer 2004","WOWOW","Unknown","TMS Entertainment","Unknown",50,"Less than 1h","R+ - Mild Nudity","4031.0",9415,1592,5,90,467,52,107,876
"6466","ID33618","Ozmafia!! Special","5.64","Historical, School, Shoujo","Unknown","Special","1","Oct 28, 2016","Unknown","Creators in Pack","Unknown","Unknown","Visual novel",4,"Less than 30min","PG-13 - Teens 13 or older","9301.0",9416,1590,2,73,575,37,79,826
"6467","ID8964","Stitch!: Zutto Saikou no Tomodachi","6.1","Adventure, Comedy, Kids","Unknown","TV","29","Jul 6, 2010 to Mar 8, 2011","Summer 2010","Unknown","Unknown","Shin-Ei Animation","Unknown",25,"Less than 30min","PG - Children","7801.0",9418,1598,4,63,781,48,125,581
"6468","ID15819","Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen","7.04","Mystery, Shounen","Unknown","OVA","2","Dec 17, 2012 to Mar 15, 2013","Unknown","Unknown","Unknown","Toei Animation","Manga",27,"Less than 30min","R - 17+ (violence & profanity)","3493.0",9418,1591,5,68,637,55,56,775
"6469","ID2114","Tenkuu Senki Shurato: Sousei e no Anto","6.48","Action, Fantasy, Magic, Shounen","Unknown","OVA","6","Sep 16, 1991 to Mar 16, 1992","Unknown","Unknown","Unknown","Tatsunoko Production","Unknown",30,"Less than 1h","PG-13 - Teens 13 or older","6019.0",9421,1588,1,63,775,38,55,657
"6470","ID1758","Di Gi Charat Tsuyu Specials","6.48","Comedy","Unknown","Special","2","Jun 1, 2001","Unknown","Unknown","Unknown","Madhouse","Unknown",12,"Less than 30min","G - All Ages","5990.0",9424,1594,1,34,929,30,54,547
"6471","ID8584","Future War 198X-nen","6.15","Military, Drama","Future War Year 198X","Movie","1","Oct 30, 1982","Unknown","Unknown","Unknown","Toei Animation, Studio World","Unknown",125,"more than 2h","PG-13 - Teens 13 or older","7583.0",9426,1592,4,66,574,32,46,874
"6472","ID27785","Doamaiger D","5.32","Action, Comedy, Mecha","Doamayger-D","TV","13","Jan 5, 2015 to Mar 30, 2015","Winter 2015","Unknown","Funimation","ILCA","Original",2,"Less than 30min","G - All Ages","10083.0",9428,1581,0,66,729,66,197,523
"6473","ID310","Chiisana Obake: Acchi, Kocchi, Socchi","5.98","Comedy, Supernatural","Three Little Ghosts","TV","50","Apr 9, 1991 to Apr 7, 1992","Spring 1991","Unknown","Unknown","Studio Pierrot","Picture book",25,"Less than 30min","G - All Ages","8281.0",9434,1582,2,43,835,51,158,495
"6474","ID9254","Mianhada Saranghanda","6.01","Drama","Unknown","Movie","1","Jun 2, 2008","Unknown","G&G Entertainment","Unknown","Studio Meditation With a Pencil","Unknown",35,"Less than 1h","G - All Ages","8196.0",9434,1580,2,66,383,40,50,1041
"6475","ID4584","Topo Gigio","6.2","Kids, Adventure, Comedy","Return of Topo Gigio","TV","21","Apr 27, 1988 to Sep 21, 1988","Spring 1988","Unknown","Unknown","Nippon Animation","Unknown",26,"Less than 30min","PG - Children","7333.0",9435,1581,2,31,1199,30,131,190
"6476","ID8108","Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!","6.55","Adventure, Comedy, Kids","Ham Ham Grand Prix - The Miracle of Aurora Valley ~Ribon-chan's Close Call~","Movie","1","Dec 13, 2003","Unknown","Shogakukan-Shueisha Productions","Unknown","TMS Entertainment","Unknown",52,"Less than 1h","PG - Children","5613.0",9437,1581,3,30,892,24,64,571
"6477","ID29927","Kaguya-hime","6.79","Historical, Kids","Unknown","Movie","1","1961","Unknown","Gakken Eigakyoku","Unknown","Unknown","Unknown",26,"Less than 30min","G - All Ages","4497.0",9439,1591,7,37,768,26,60,700
"6478","ID3185","Fortune Quest L","6.42","Adventure, Comedy, Fantasy, Magic","Fortune Quest","TV","26","Oct 18, 1997 to May 23, 1998","Fall 1997","E&G Films","Media Blasters","Unknown","Novel",23,"Less than 30min","PG-13 - Teens 13 or older","6301.0",9440,1578,3,79,466,87,116,830
"6479","ID19401","Kuusou no Sora Tobu Kikaitachi","6.13","Historical","Unknown","Movie","1","2002","Unknown","Unknown","Unknown","Studio Ghibli","Original",6,"Less than 30min","G - All Ages","7676.0",9443,1580,1,57,271,65,68,1119
"6480","ID2456","Mori no Densetsu","6.42","Adventure, Drama, Fantasy, Music","Legend of the Forest","Movie","1","Dec 18, 1987","Unknown","Tezuka Productions","Unknown","Unknown","Original",29,"Less than 30min","G - All Ages","6317.0",9450,1565,1,35,1071,17,42,400
"6481","ID3505","Yuusha Shirei Dagwon","6.87","Action, Adventure, Martial Arts, Mecha, Super Power, School","Unknown","TV","48","Feb 3, 1996 to Jan 25, 1997","Winter 1996","Nagoya Broadcasting Network","Unknown","Sunrise","Original",24,"Less than 30min","G - All Ages","4176.0",9451,1574,3,79,445,84,117,849
"6482","ID1938","Shin Kaitei Gunkan","6.1","Action, Adventure, Fantasy, Historical, Military, Sci-Fi","Unknown","OVA","2","Dec 21, 1995 to Aug 1, 1996","Unknown","Kadokawa Shoten","ADV Films","Phoenix Entertainment","Other",50,"Less than 1h","PG-13 - Teens 13 or older","7800.0",9456,1573,1,75,675,40,47,736
"6483","ID5997","Sabu to Ichi Torimono Hikae","6.37","Action, Slice of Life, Adventure, Police, Martial Arts, Samurai, Historical, Drama, Shounen","Sabu & Ichi's Arrest Warrant","TV","52","Oct 3, 1968 to Sep 24, 1969","Fall 1968","Mushi Production, Mainichi Broadcasting System","Unknown","Toei Animation","Manga",25,"Less than 30min","R - 17+ (violence & profanity)","6532.0",9458,1564,9,151,188,126,133,966
"6484","ID45782","D4DJ Petit Mix","6.51","Music, Comedy","D4DJ Petit Mix","TV","Unknown","Feb 5, 2021 to ?","Winter 2021","Unknown","Unknown","W-Toon Studio, DMM.futureworks","Original",3,"Less than 30min","PG-13 - Teens 13 or older","5857.0",9458,1575,8,908,1,18,22,626
"6485","ID2612","Spoon Oba-san","6.64","Kids, Magic","Spoon Oba-san","TV","130","Apr 4, 1983 to Mar 9, 1984","Spring 1983","Gakken","Unknown","Studio Pierrot","Novel",10,"Less than 30min","PG - Children","5220.0",9464,1565,2,61,953,79,193,279
"6486","ID3672","Tottemo! Luckyman","6.88","Comedy, Super Power, Sci-Fi, Shounen","Unknown","TV","50","Apr 6, 1994 to Mar 23, 1995","Spring 1994","TV Tokyo, Yomiko Advertising, TV Tokyo Music","Unknown","Studio Pierrot","Manga",24,"Less than 30min","G - All Ages","4108.0",9464,1568,12,48,812,43,124,541
"6487","ID35416","Kabuki-bu!: Oogiri ""Chiyocolate-gassen""","6.13","School","Unknown","Special","1","Sep 27, 2017","Unknown","Kadokawa Shoten, Pony Canyon","Unknown","Studio Deen","Novel",23,"Less than 30min","PG-13 - Teens 13 or older","7673.0",9465,1559,1,51,254,26,43,1185
"6488","ID2624","Flanders no Inu, Boku no Patrasche","7.06","Drama, Historical","A Dog of Flanders:My Patrasche","TV","26","Oct 10, 1992 to Mar 27, 1993","Fall 1992","Tokyo Movie Shinsha","Unknown","TMS Entertainment","Novel",25,"Less than 30min","G - All Ages","3414.0",9468,1559,4,52,637,45,83,742
"6489","ID38788","Detective Conan: Amuro Secret Call","6.24","Mystery, Comedy, Police","Unknown","Special","1","Oct 3, 2018","Unknown","Unknown","Unknown","TMS Entertainment","Manga",2,"Less than 30min","PG-13 - Teens 13 or older","7141.0",9469,1556,1,68,485,51,65,887
"6490","ID31977","Hanabi","5.84","Slice of Life, Romance, Music, Drama","Unknown","Music","1","Oct 29, 2015","Unknown","Pony Canyon","Unknown","Unknown","Music",6,"Less than 30min","PG-13 - Teens 13 or older","8699.0",9471,1564,2,40,1004,14,25,481
"6491","ID9940","Mai no Mahou to Katei no Hi","5.91","Drama, Magic","Unknown","Special","1","Feb 20, 2011","Unknown","Lantis, Magic Capsule","Unknown","P.A. Works","Original",29,"Less than 30min","PG - Children","8514.0",9474,1559,2,47,835,23,46,608
"6492","ID6119","Cookin' Idol Ai! Mai! Main!","6.18","Comedy, Kids","Unknown","TV","305","Mar 30, 2009 to Mar 22, 2013","Spring 2009","NHK, Nihon Ad Systems","Unknown","Studio Deen","Original",6,"Less than 30min","PG - Children","7450.0",9477,1552,3,110,248,87,148,959
"6493","ID3116","Dash! Yonkurou","6.76","Action, Cars, Sports, Kids, Shounen","Unknown","TV","25","Oct 3, 1989 to Mar 27, 1990","Fall 1989","Aubec","Unknown","Unknown","Manga",24,"Less than 30min","G - All Ages","4618.0",9479,1555,6,78,931,57,117,372
